http://www.chicagotribune.com/entertainment/movies/ct-ae-0207-hollywood-movies-photos-20160205-photogallery.html,186892,42,text/html
http://www.chicagotribune.com/hoy/eeuu/ct-hoy-el-hombre-duro-de-trump-pierde-influencia-en-la-casa-blanca-20180209-story.html,170586,61,text/html
http://www.chicagotribune.com/business/backstory/95705970-132.html,169924,44,text/html
http://www.chicagotribune.com/redeye/culture/ct-redeye-diy-olympics-curling-skating-where-to-20180216-story.html,169843,56,text/html
http://www.chicagotribune.com/entertainment/music/reich/ct-ent-jazz-porgy-bess-0221-story.html,244131,69,text/html
http://www.chicagotribune.com/entertainment/la-et-sag-awards-2017-red-carpet-pictures-photogallery.html,185204,46,text/html
http://www.chicagotribune.com/business/backstory/95706327-132.html,167002,44,text/html
http://www.chicagotribune.com/hoy/eeuu/ct-hoy-el-instituto-electoral-quiere-que-todos-los-chilangos-salgan-a-votar-20180208-story.html,174779,64,text/html
http://www.chicagotribune.com/bluesky/technology/ct-eyes-heart-risk-google-20180220-story.html,165547,54,text/html
http://www.chicagotribune.com/news/nationworld/politics/ct-trump-ban-bump-stocks-20180220-story_amp.html,62326,27,text/html
http://www.chicagotribune.com/entertainment/movies/ct-fall-movie-preview-20170913-photogallery.html,187484,44,text/html
http://www.chicagotribune.com/entertainment/movies/la-et-mn-black-panther-hollywood-inclusion-20180220-story.html,227239,64,text/html
http://www.chicagotribune.com/hoy/eeuu/ct-hoy-trump-un-peligro-para-eeuu-y-el-mundo-entero-20180208-story.html,250005,61,text/html
http://www.chicagotribune.com/entertainment/la-et-mn-cannes-film-festival-2016-pictures-photogallery.html,187431,48,text/html
http://www.chicagotribune.com/lifestyles/books/,252862,79,text/html
http://www.chicagotribune.com/topic/politics-government/donald-trump-PEBSL000163-topic.html,236498,134,text/html
http://www.chicagotribune.com/entertainment/tv/ct-mov-how-we-talk-about-domestic-violence-movies-0216-story.html,252199,76,text/html
http://www.chicagotribune.com/sports/international/,303941,113,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-final-year-rev-0119-20180119-story.html,237129,67,text/html
http://www.chicagotribune.com/hoy/eeuu/ct-hoy-nacionalistas-blancos-y-neonazis-se-enfrentaron-con-contraprotestantes-en-virginia-20170813-photogallery.html,189414,43,text/html
http://www.chicagotribune.com/classified/automotive/sc-auto-tips-0222-traffic-fatalities-decline-20180220-story.html,156702,48,text/html
http://www.chicagotribune.com/entertainment/ct-10-movies-to-see-this-winter-20151105-photogallery.html,189762,49,text/html
http://www.chicagotribune.com/news/,366070,173,text/html
http://www.chicagotribune.com/news/opinion/letters/ct-police-commander-death-wife-bauer-chicago-20180220-story.html,216352,62,text/html
http://www.chicagotribune.com/topic/crime-law-justice/crime/shootings/sandy-hook-elementary-school-shooting-EVCAL00028-topic.html,203669,114,text/html
http://www.chicagotribune.com/business/ct-biz-albertsons-rite-aid-deal-20180220-story.html,171738,62,text/html
http://www.chicagotribune.com/entertainment/movies/sc-mov-early-man-0117-20180215-story.html,235348,62,text/html
http://www.chicagotribune.com/hoy/eeuu/ct-hoy-periodista-busco-asilo-en-eeuu-hace-casi-10-anos-y-ahora-enfrenta-la-deportacion-20180207-story.html,156295,60,text/html
http://www.chicagotribune.com/sports/baseball/cubs/ct-harry-caray-cubs-white-sox-photos-photogallery.html,187348,49,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-django-review-0131-story.html,234829,64,text/html
